holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
Nothing,280.82,0.0,0.0,85,Fog,fog,2012-10-15 05:00:00,2606
Nothing,280.39,0.0,0.0,85,Mist,mist,2012-10-15 06:00:00,5714
Nothing,280.19,0.0,0.0,100,Mist,mist,2012-10-15 07:00:00,6798
Nothing,279.82,0.0,0.0,100,Mist,mist,2012-10-15 08:00:00,6114
Nothing,279.75,0.0,0.0,100,Mist,mist,2012-10-15 09:00:00,5094
Nothing,280.07,0.0,0.0,100,Mist,mist,2012-10-15 10:00:00,4473
Nothing,280.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 11:00:00,4529
Nothing,281.72,0.0,0.0,100,Clear,sky is clear,2012-10-15 12:00:00,4823
Nothing,284.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-15 13:00:00,4872
Nothing,285.88,0.0,0.0,1,Clear,sky is clear,2012-10-15 14:00:00,5238
Nothing,286.87,0.0,0.0,1,Clear,sky is clear,2012-10-15 15:00:00,5584
Nothing,287.6,0.0,0.0,20,Clouds,few clouds,2012-10-15 16:00:00,6246
Nothing,287.27,0.0,0.0,20,Clouds,few clouds,2012-10-15 17:00:00,5957
Nothing,286.18,0.0,0.0,20,Clouds,few clouds,2012-10-15 18:00:00,4535
Nothing,285.2,0.0,0.0,75,Clouds,broken clouds,2012-10-15 19:00:00,3234
Nothing,284.68,0.0,0.0,75,Clouds,broken clouds,2012-10-15 20:00:00,2677
Nothing,284.49,0.0,0.0,90,Clouds,overcast clouds,2012-10-15 21:00:00,2077
Nothing,283.54,0.0,0.0,20,Clouds,few clouds,2012-10-15 22:00:00,1380
Nothing,282.33,0.0,0.0,75,Clouds,broken clouds,2012-10-15 23:00:00,927
Nothing,281.21,0.0,0.0,20,Clouds,few clouds,2012-10-16 00:00:00,500
Nothing,279.87,0.0,0.0,1,Clear,sky is clear,2012-10-16 01:00:00,324
Nothing,278.93,0.0,0.0,1,Clear,sky is clear,2012-10-16 02:00:00,257
Nothing,277.91,0.0,0.0,1,Clear,sky is clear,2012-10-16 03:00:00,354
Nothing,277.21,0.0,0.0,1,Clear,sky is clear,2012-10-16 04:00:00,769
Nothing,276.61,0.0,0.0,1,Clear,sky is clear,2012-10-16 05:00:00,2769
Nothing,276.11,0.0,0.0,1,Clear,sky is clear,2012-10-16 06:00:00,5789
Nothing,274.81,0.0,0.0,20,Clouds,few clouds,2012-10-16 07:00:00,7055
Nothing,274.99,0.0,0.0,20,Clouds,few clouds,2012-10-16 08:00:00,6408
Nothing,277.91,0.0,0.0,20,Clouds,few clouds,2012-10-16 09:00:00,5254
Nothing,280.71,0.0,0.0,20,Clouds,few clouds,2012-10-16 10:00:00,4547
Nothing,283.85,0.0,0.0,20,Clouds,few clouds,2012-10-16 11:00:00,4784
Nothing,286.01,0.0,0.0,40,Clouds,scattered clouds,2012-10-16 12:00:00,5015
Nothing,286.31,0.0,0.0,1,Clear,sky is clear,2012-10-16 13:00:00,5057
Nothing,288.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 14:00:00,5430
Nothing,289.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 15:00:00,5813
Nothing,288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,6496
Nothing,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,6429
Nothing,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,5142
Nothing,287.28,0.0,0.0,68,Rain,light rain,2012-10-16 19:00:00,3311
Nothing,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,2777
Nothing,286.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,2331
Nothing,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,1767
Nothing,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,1093
Nothing,286.89,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,554
Nothing,286.93,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,333
Nothing,286.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,267
Nothing,287.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,358
Nothing,286.56,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,777
Nothing,285.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,2732
Nothing,285.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,5637
Nothing,284.92,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,5564
Nothing,285.35,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,6274
Nothing,285.72,0.0,0.0,100,Rain,proximity shower rain,2012-10-17 09:00:00,5403
Nothing,285.72,0.0,0.0,100,Rain,light rain,2012-10-17 09:00:00,5403
Nothing,287.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,4680
Nothing,288.31,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,4642
Nothing,288.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,4979
Nothing,290.32,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,4851
Nothing,291.36,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,4291
Nothing,292.01,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,4714
Nothing,292.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,6723
Nothing,292.65,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,6180
Nothing,290.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,4843
Nothing,288.35,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,3435
Nothing,286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2921
Nothing,285.49,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,2763
Nothing,284.22,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,1930
Nothing,283.8,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,1160
Nothing,283.72,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,654
Nothing,282.8,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,374
Nothing,282.32,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,301
Nothing,282.38,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,397
Nothing,282.76,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,794
Nothing,282.88,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,2564
Nothing,284.18,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,5358
Nothing,284.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,6441
Nothing,285.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,5536
Nothing,286.9,0.0,0.0,99,Rain,light rain,2012-10-18 09:00:00,5256
Nothing,288.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 10:00:00,4619
Nothing,289.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 11:00:00,5107
Nothing,288.27,0.0,0.0,99,Rain,light rain,2012-10-18 12:00:00,5147
Nothing,286.41,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 13:00:00,5283
Nothing,285.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 14:00:00,5704
Nothing,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 15:00:00,5887
Nothing,287.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 16:00:00,6307
Nothing,286.94,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 17:00:00,5953
Nothing,286.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 18:00:00,4519
Nothing,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 19:00:00,3427
Nothing,283.44,0.0,0.0,100,Rain,light rain,2012-10-18 20:00:00,2921
Nothing,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 21:00:00,2649
Nothing,281.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 22:00:00,2005
Nothing,281.85,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 23:00:00,1177
Nothing,281.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 00:00:00,699
Nothing,280.97,0.0,0.0,87,Mist,mist,2012-10-19 01:00:00,436
Nothing,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 02:00:00,353
Nothing,280.44,0.0,0.0,87,Mist,mist,2012-10-19 02:00:00,353
Nothing,280.02,0.0,0.0,87,Mist,mist,2012-10-19 03:00:00,399
Nothing,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 04:00:00,720
Nothing,279.79,0.0,0.0,87,Mist,mist,2012-10-19 04:00:00,720
Nothing,279.79,0.0,0.0,87,Rain,light rain,2012-10-19 04:00:00,720
Nothing,279.79,0.0,0.0,87,Drizzle,drizzle,2012-10-19 04:00:00,720
Nothing,279.74,0.0,0.0,87,Mist,mist,2012-10-19 05:00:00,2370
Nothing,279.74,0.0,0.0,87,Rain,light rain,2012-10-19 05:00:00,2370
Nothing,279.65,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 06:00:00,5162
Nothing,279.65,0.0,0.0,87,Mist,mist,2012-10-19 06:00:00,5162
Nothing,279.65,0.0,0.0,87,Rain,light rain,2012-10-19 06:00:00,5162
Nothing,279.45,0.0,0.0,91,Mist,mist,2012-10-19 07:00:00,5777
Nothing,279.45,0.0,0.0,91,Rain,moderate rain,2012-10-19 07:00:00,5777
Nothing,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,2012-10-19 08:00:00,5235
Nothing,279.22,0.0,0.0,91,Mist,mist,2012-10-19 08:00:00,5235
Nothing,279.22,0.0,0.0,91,Rain,light rain,2012-10-19 08:00:00,5235
Nothing,279.35,0.0,0.0,91,Rain,light rain,2012-10-19 09:00:00,4606
Nothing,279.35,0.0,0.0,91,Mist,mist,2012-10-19 09:00:00,4606
Nothing,279.92,0.0,0.0,91,Mist,mist,2012-10-19 10:00:00,4328
Nothing,280.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 11:00:00,4282
Nothing,281.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 12:00:00,4489
Nothing,281.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 13:00:00,4908
Nothing,281.93,0.0,0.0,92,Mist,mist,2012-10-19 14:00:00,5620
Nothing,281.94,0.0,0.0,92,Mist,mist,2012-10-19 15:00:00,5849
Nothing,281.94,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 15:00:00,5849
Nothing,282.27,0.0,0.0,92,Rain,moderate rain,2012-10-19 16:00:00,4945
Nothing,282.41,0.0,0.0,92,Rain,light rain,2012-10-19 17:00:00,4619
Nothing,282.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 18:00:00,4479
Nothing,281.69,0.0,0.0,75,Clouds,broken clouds,2012-10-19 19:00:00,3804
Nothing,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 20:00:00,2908
Nothing,280.66,0.0,0.0,92,Mist,mist,2012-10-19 21:00:00,2942
Nothing,280.43,0.0,0.0,92,Drizzle,drizzle,2012-10-19 22:00:00,3077
Nothing,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 22:00:00,3077
Nothing,280.1,0.0,0.0,92,Mist,mist,2012-10-19 23:00:00,2051
Nothing,280.1,0.0,0.0,92,Rain,light rain,2012-10-19 23:00:00,2051
Nothing,280.1,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 23:00:00,2051
Nothing,280.06,0.0,0.0,92,Rain,light rain,2012-10-20 00:00:00,1270
Nothing,280.06,0.0,0.0,92,Rain,moderate rain,2012-10-20 00:00:00,1270
Nothing,280.28,0.0,0.0,96,Drizzle,drizzle,2012-10-20 01:00:00,773
Nothing,280.28,0.0,0.0,96,Rain,light rain,2012-10-20 01:00:00,773
Nothing,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 02:00:00,589
Nothing,280.62,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 03:00:00,432
Nothing,280.62,0.0,0.0,96,Mist,mist,2012-10-20 03:00:00,432
Nothing,280.91,0.0,0.0,96,Mist,mist,2012-10-20 04:00:00,401
Nothing,280.91,0.0,0.0,96,Drizzle,drizzle,2012-10-20 04:00:00,401
Nothing,280.91,0.0,0.0,96,Rain,light rain,2012-10-20 04:00:00,401
Nothing,280.96,0.0,0.0,96,Rain,light rain,2012-10-20 05:00:00,759
Nothing,280.96,0.0,0.0,96,Mist,mist,2012-10-20 05:00:00,759
Nothing,280.96,0.0,0.0,96,Drizzle,drizzle,2012-10-20 05:00:00,759
Nothing,281.13,0.0,0.0,96,Rain,light rain,2012-10-20 06:00:00,1313
Nothing,281.13,0.0,0.0,96,Mist,mist,2012-10-20 06:00:00,1313
Nothing,281.13,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 06:00:00,1313
Nothing,281.28,0.0,0.0,100,Rain,light rain,2012-10-20 07:00:00,1824
Nothing,281.28,0.0,0.0,100,Mist,mist,2012-10-20 07:00:00,1824
Nothing,281.28,0.0,0.0,100,Drizzle,drizzle,2012-10-20 07:00:00,1824
Nothing,281.19,0.0,0.0,100,Rain,light rain,2012-10-20 08:00:00,2787
Nothing,281.19,0.0,0.0,100,Mist,mist,2012-10-20 08:00:00,2787
Nothing,281.19,0.0,0.0,100,Drizzle,drizzle,2012-10-20 08:00:00,2787
Nothing,281.7,0.0,0.0,100,Rain,light rain,2012-10-20 09:00:00,3713
Nothing,281.7,0.0,0.0,100,Drizzle,drizzle,2012-10-20 09:00:00,3713
Nothing,281.7,0.0,0.0,100,Mist,mist,2012-10-20 09:00:00,3713
Nothing,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-20 09:00:00,3713
Nothing,282.02,0.0,0.0,100,Rain,light rain,2012-10-20 10:00:00,3815
Nothing,282.02,0.0,0.0,100,Drizzle,drizzle,2012-10-20 10:00:00,3815
Nothing,282.02,0.0,0.0,100,Mist,mist,2012-10-20 10:00:00,3815
Nothing,282.02,0.0,0.0,100,Rain,moderate rain,2012-10-20 10:00:00,3815
Nothing,282.35,0.0,0.0,100,Rain,light rain,2012-10-20 11:00:00,4339
Nothing,282.35,0.0,0.0,100,Mist,mist,2012-10-20 11:00:00,4339
Nothing,282.35,0.0,0.0,100,Drizzle,drizzle,2012-10-20 11:00:00,4339
Nothing,282.71,0.0,0.0,100,Rain,heavy intensity rain,2012-10-20 12:00:00,4613
Nothing,282.71,0.0,0.0,100,Mist,mist,2012-10-20 12:00:00,4613
Nothing,282.71,0.0,0.0,100,Rain,light rain,2012-10-20 12:00:00,4613
Nothing,282.71,0.0,0.0,100,Rain,moderate rain,2012-10-20 12:00:00,4613
Nothing,283.31,0.0,0.0,48,Rain,light rain,2012-10-20 13:00:00,4507
Nothing,283.79,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 14:00:00,4452
Nothing,284.2,0.0,0.0,75,Clouds,broken clouds,2012-10-20 15:00:00,4636
Nothing,284.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 16:00:00,4810
Nothing,284.13,0.0,0.0,75,Clouds,broken clouds,2012-10-20 17:00:00,5125
Nothing,283.14,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 18:00:00,4337
Nothing,281.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 19:00:00,3644
Nothing,280.47,0.0,0.0,20,Clouds,few clouds,2012-10-20 20:00:00,3107
Nothing,279.52,0.0,0.0,20,Clouds,few clouds,2012-10-20 21:00:00,2929
Nothing,278.85,0.0,0.0,48,Mist,mist,2012-10-20 22:00:00,2865
Nothing,278.12,0.0,0.0,48,Fog,fog,2012-10-20 23:00:00,2340
Nothing,277.94,0.0,0.0,48,Mist,mist,2012-10-21 00:00:00,1372
Nothing,275.93,0.0,0.0,60,Fog,fog,2012-10-21 08:00:00,1928
Nothing,275.93,0.0,0.0,60,Mist,mist,2012-10-21 08:00:00,1928
Nothing,284.09,0.0,0.0,75,Clouds,broken clouds,2012-10-21 17:00:00,4695
Nothing,282.6,0.0,0.0,75,Clouds,broken clouds,2012-10-21 18:00:00,4335
Nothing,281.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 22:00:00,1583
Nothing,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 23:00:00,959
Nothing,281.29,0.0,0.0,75,Clouds,broken clouds,2012-10-22 00:00:00,498
Nothing,281.01,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,306
Nothing,280.57,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 02:00:00,259
Nothing,280.54,0.0,0.0,75,Clouds,broken clouds,2012-10-22 03:00:00,324
Nothing,279.37,0.0,0.0,8,Mist,mist,2012-10-22 04:00:00,806
Nothing,279.18,0.0,0.0,8,Mist,mist,2012-10-22 05:00:00,2622
Nothing,279.05,0.0,0.0,8,Mist,mist,2012-10-22 06:00:00,5456
Nothing,282.7,0.0,0.0,38,Clear,sky is clear,2012-10-22 10:00:00,4324
Nothing,286.17,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 11:00:00,4378
Nothing,288.61,0.0,0.0,75,Clouds,broken clouds,2012-10-22 12:00:00,4639
Nothing,290.59,0.0,0.0,20,Clouds,few clouds,2012-10-22 13:00:00,4546
Nothing,292.21,0.0,0.0,75,Clouds,broken clouds,2012-10-22 14:00:00,5006
Nothing,293.56,0.0,0.0,75,Clouds,broken clouds,2012-10-22 15:00:00,5361
Nothing,293.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 16:00:00,6101
Nothing,293.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 17:00:00,5781
Nothing,291.47,0.0,0.0,20,Clouds,few clouds,2012-10-22 18:00:00,4272
Nothing,289.17,0.0,0.0,20,Clouds,few clouds,2012-10-22 19:00:00,3091
Nothing,287.28,0.0,0.0,1,Clear,sky is clear,2012-10-22 20:00:00,2434
Nothing,286.1,0.0,0.0,1,Clear,sky is clear,2012-10-22 21:00:00,1984
Nothing,285.45,0.0,0.0,75,Clouds,broken clouds,2012-10-22 22:00:00,1383
Nothing,285.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-22 23:00:00,959
Nothing,285.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 00:00:00,511
Nothing,284.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 01:00:00,346
Nothing,283.88,0.0,0.0,75,Clouds,broken clouds,2012-10-23 02:00:00,253
Nothing,283.55,0.0,0.0,75,Clouds,broken clouds,2012-10-23 03:00:00,349
Nothing,282.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 04:00:00,807
Nothing,282.42,0.0,0.0,20,Clouds,few clouds,2012-10-23 05:00:00,2669
Nothing,282.13,0.0,0.0,75,Clouds,broken clouds,2012-10-23 06:00:00,5210
Nothing,281.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-23 07:00:00,6083
Nothing,281.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 08:00:00,5790
Nothing,283.07,0.0,0.0,75,Clouds,broken clouds,2012-10-23 09:00:00,5484
Nothing,284.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 10:00:00,4407
Nothing,285.6,0.0,0.0,75,Clouds,broken clouds,2012-10-23 11:00:00,4725
Nothing,286.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 12:00:00,4826
Nothing,286.75,0.0,0.0,99,Rain,moderate rain,2012-10-23 13:00:00,4945
Nothing,287.97,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 14:00:00,5065
Nothing,288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,2012-10-23 15:00:00,5618
Nothing,288.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 16:00:00,6094
Nothing,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 17:00:00,5844
Nothing,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 18:00:00,4649
Nothing,287.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 19:00:00,3180
Nothing,287.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 20:00:00,2963
Nothing,286.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 21:00:00,2450
Nothing,285.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 22:00:00,1613
Nothing,285.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 23:00:00,1021
Nothing,285.37,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-24 00:00:00,580
Nothing,285.37,0.0,0.0,99,Mist,mist,2012-10-24 00:00:00,580
Nothing,285.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-24 01:00:00,298
Nothing,285.6,0.0,0.0,100,Haze,haze,2012-10-24 02:00:00,261
Nothing,285.99,0.0,0.0,100,Mist,mist,2012-10-24 03:00:00,408
Nothing,285.99,0.0,0.0,100,Haze,haze,2012-10-24 03:00:00,408
Nothing,285.94,0.0,0.0,100,Mist,mist,2012-10-24 04:00:00,793
Nothing,285.94,0.0,0.0,100,Thunderstorm,proximity thunderstorm,2012-10-24 04:00:00,793
Nothing,285.97,0.0,0.0,90,Mist,mist,2012-10-24 05:00:00,2643
Nothing,285.97,0.0,0.0,90,Rain,light rain,2012-10-24 05:00:00,2643
Nothing,285.97,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 05:00:00,2643
Nothing,285.73,0.0,0.0,90,Mist,mist,2012-10-24 06:00:00,5593
Nothing,285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-10-24 06:00:00,5593
Nothing,285.73,0.0,0.0,90,Rain,moderate rain,2012-10-24 06:00:00,5593
Nothing,285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 06:00:00,5593
Nothing,285.5,0.0,0.0,90,Rain,light rain,2012-10-24 07:00:00,5722
Nothing,285.5,0.0,0.0,90,Mist,mist,2012-10-24 07:00:00,5722
Nothing,285.55,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 08:00:00,5607
Nothing,285.55,0.0,0.0,90,Mist,mist,2012-10-24 08:00:00,5607
Nothing,285.55,0.0,0.0,90,Rain,light rain,2012-10-24 08:00:00,5607
Nothing,285.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 08:00:00,5607
Nothing,285.93,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-24 09:00:00,5492
Nothing,285.93,0.0,0.0,90,Mist,mist,2012-10-24 09:00:00,5492
Nothing,285.93,0.0,0.0,90,Rain,moderate rain,2012-10-24 09:00:00,5492
Nothing,286.34,0.0,0.0,90,Mist,mist,2012-10-24 10:00:00,4542
Nothing,286.82,0.0,0.0,90,Mist,mist,2012-10-24 11:00:00,4720
Nothing,286.82,0.0,0.0,90,Fog,fog,2012-10-24 11:00:00,4720
Nothing,288.36,0.0,0.0,90,Mist,mist,2012-10-24 12:00:00,4982
Nothing,288.36,0.0,0.0,90,Haze,haze,2012-10-24 12:00:00,4982
Nothing,288.36,0.0,0.0,90,Fog,fog,2012-10-24 12:00:00,4982
Nothing,289.08,0.0,0.0,90,Haze,haze,2012-10-24 13:00:00,5032
Nothing,289.08,0.0,0.0,90,Mist,mist,2012-10-24 13:00:00,5032
Nothing,289.08,0.0,0.0,90,Fog,fog,2012-10-24 13:00:00,5032
Nothing,289.88,0.0,0.0,90,Mist,mist,2012-10-24 14:00:00,5212
Nothing,289.88,0.0,0.0,90,Haze,haze,2012-10-24 14:00:00,5212
Nothing,290.24,0.0,0.0,90,Mist,mist,2012-10-24 15:00:00,5661
Nothing,290.24,0.0,0.0,90,Haze,haze,2012-10-24 15:00:00,5661
Nothing,290.24,0.0,0.0,90,Rain,moderate rain,2012-10-24 15:00:00,5661
Nothing,290.01,0.0,0.0,90,Mist,mist,2012-10-24 16:00:00,5812
Nothing,289.62,0.0,0.0,90,Haze,haze,2012-10-24 17:00:00,5855
Nothing,289.62,0.0,0.0,90,Mist,mist,2012-10-24 17:00:00,5855
Nothing,289.61,0.0,0.0,90,Haze,haze,2012-10-24 18:00:00,4416
Nothing,289.61,0.0,0.0,90,Mist,mist,2012-10-24 18:00:00,4416
Nothing,289.06,0.0,0.0,90,Mist,mist,2012-10-24 19:00:00,3118
Nothing,288.34,0.0,0.0,75,Haze,haze,2012-10-24 20:00:00,2877
Nothing,288.34,0.0,0.0,75,Mist,mist,2012-10-24 20:00:00,2877
Nothing,287.06,0.0,0.0,20,Mist,mist,2012-10-24 21:00:00,2498
Nothing,287.41,0.0,0.0,75,Mist,mist,2012-10-24 22:00:00,1701
Nothing,287.52,0.0,0.0,90,Mist,mist,2012-10-24 23:00:00,1028
Nothing,287.81,0.0,0.0,90,Mist,mist,2012-10-25 00:00:00,578
Nothing,287.29,0.0,0.0,75,Mist,mist,2012-10-25 01:00:00,354
Nothing,287.23,0.0,0.0,90,Mist,mist,2012-10-25 02:00:00,272
Nothing,286.44,0.0,0.0,90,Mist,mist,2012-10-25 03:00:00,370
Nothing,285.32,0.0,0.0,90,Mist,mist,2012-10-25 04:00:00,809
Nothing,285.32,0.0,0.0,90,Fog,fog,2012-10-25 04:00:00,809
Nothing,285.43,0.0,0.0,90,Mist,mist,2012-10-25 05:00:00,2641
Nothing,285.53,0.0,0.0,75,Mist,mist,2012-10-25 06:00:00,4957
Nothing,285.2,0.0,0.0,90,Mist,mist,2012-10-25 07:00:00,6036
Nothing,285.2,0.0,0.0,90,Fog,fog,2012-10-25 07:00:00,6036
Nothing,285.02,0.0,0.0,90,Mist,mist,2012-10-25 08:00:00,5309
Nothing,286.43,0.0,0.0,90,Mist,mist,2012-10-25 10:00:00,4438
Nothing,287.36,0.0,0.0,90,Mist,mist,2012-10-25 11:00:00,4723
Nothing,287.6,0.0,0.0,90,Mist,mist,2012-10-25 12:00:00,4879
Nothing,287.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 13:00:00,5062
Nothing,286.41,0.0,0.0,90,Rain,light rain,2012-10-25 14:00:00,5450
Nothing,286.41,0.0,0.0,90,Mist,mist,2012-10-25 14:00:00,5450
Nothing,286.41,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 14:00:00,5450
Nothing,286.41,0.0,0.0,90,Drizzle,drizzle,2012-10-25 14:00:00,5450
Nothing,285.8,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 15:00:00,5888
Nothing,285.8,0.0,0.0,90,Mist,mist,2012-10-25 15:00:00,5888
Nothing,285.8,0.0,0.0,90,Rain,light rain,2012-10-25 15:00:00,5888
Nothing,285.8,0.0,0.0,90,Drizzle,drizzle,2012-10-25 15:00:00,5888
Nothing,285.8,0.0,0.0,90,Rain,moderate rain,2012-10-25 15:00:00,5888
Nothing,285.29,0.0,0.0,90,Rain,light rain,2012-10-25 16:00:00,6473
Nothing,285.29,0.0,0.0,90,Mist,mist,2012-10-25 16:00:00,6473
Nothing,285.29,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 16:00:00,6473
Nothing,284.77,0.0,0.0,90,Rain,moderate rain,2012-10-25 17:00:00,6488
Nothing,284.77,0.0,0.0,90,Mist,mist,2012-10-25 17:00:00,6488
Nothing,284.77,0.0,0.0,90,Rain,light rain,2012-10-25 17:00:00,6488
Nothing,284.29,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-25 18:00:00,5351
