bathrooms,bedrooms,fee,price,square_feet,cityname,state
1.0,1.0,No,1295.0,533.0,Portland,OR
1.0,1.0,No,1445.0,833.0,Portland,OR
1.0,1.0,No,790.0,720.0,Overland Park,KS
1.0,1.0,No,980.0,797.0,Indianapolis,IN
1.0,1.0,No,811.0,665.0,Lexington,KY
1.0,1.0,No,779.0,705.0,Lexington,KY
1.0,1.0,No,780.0,620.0,Wilmington,NC
1.0,1.0,No,1099.0,540.0,Orlando,FL
2.0,3.0,No,1275.0,2032.0,Douglasville,GA
1.0,2.0,No,1222.0,310.0,Lowell,MA
1.0,2.0,No,1305.0,500.0,Upland,CA
1.0,1.0,No,1937.0,695.0,Woodland Hills,CA
1.0,1.0,No,1672.0,640.0,Denver,CO
1.0,1.0,No,1141.0,596.0,Dallas,TX
1.0,2.0,No,2145.0,622.0,Medford,MA
1.0,1.0,No,1370.0,820.0,Irving,TX
1.0,2.0,No,1061.0,489.0,Dallas,TX
1.0,1.0,No,2465.0,685.0,Los Angeles,CA
2.0,4.0,No,1249.0,1600.0,Lexington,SC
2.0,4.0,No,1899.0,1962.0,Glenn Heights,TX
1.0,2.0,No,2040.0,975.0,Chicago,IL
1.0,2.0,No,1225.0,995.0,Forest Lake,MN
1.0,1.0,No,1060.0,1003.0,Houston,TX
1.0,1.0,No,1261.0,643.0,Houston,TX
1.0,1.0,No,932.0,675.0,Houston,TX
3.5,3.0,No,1900.0,1911.0,Houston,TX
2.0,2.0,No,2977.0,1031.0,Los Angeles,CA
1.0,2.0,No,1275.0,700.0,Chicago,IL
1.5,2.0,No,1499.0,1000.0,West Linn,OR
2.5,3.0,No,1599.0,1705.0,American Fork,UT
1.0,1.0,No,880.0,520.0,Colorado Springs,CO
2.0,2.0,No,11000.0,1322.0,Coronado,CA
3.0,3.0,No,4500.0,2100.0,Coronado,CA
1.0,0.0,No,1345.0,600.0,Washington,DC
1.0,1.0,No,1295.0,640.0,Minnetonka,MN
1.0,2.0,No,725.0,850.0,Grand Forks,ND
1.0,2.0,No,1845.0,861.0,La Mesa,CA
2.5,3.0,No,2000.0,2000.0,Auburn,AL
2.0,4.0,No,1750.0,1980.0,Rapid City,SD
1.0,1.0,No,1449.0,605.0,Portland,OR
1.0,2.0,No,1270.0,441.0,Portland,OR
1.0,2.0,No,1235.0,1080.0,Chattanooga,TN
1.0,1.0,No,960.0,593.0,Tempe,AZ
1.0,1.0,No,1500.0,850.0,Crozet,VA
2.0,3.0,No,2895.0,1562.0,Portland,OR
2.0,2.0,No,920.0,960.0,Bismarck,ND
1.0,1.0,No,685.0,640.0,Grand Forks,ND
1.0,1.0,No,1860.0,672.0,Austin,TX
1.0,1.0,No,2290.0,789.0,Los Angeles,CA
1.0,1.0,No,1668.0,592.0,Austin,TX
1.0,2.0,No,1350.0,1207.0,Woodbury,MN
1.0,1.0,No,1250.0,538.0,Portland,OR
1.0,2.0,No,1925.0,875.0,Wayne,PA
1.0,1.0,No,1525.0,790.0,Mendota Heights,MN
2.5,4.0,No,1595.0,1738.0,Trenton,OH
1.0,1.0,No,1176.0,608.0,Austin,TX
1.0,1.0,No,926.0,481.0,Austin,TX
1.5,3.0,No,1635.0,949.0,Cincinnati,OH
1.0,1.0,No,1275.0,625.0,Austin,TX
2.0,3.0,No,2145.0,1440.0,Pflugerville,TX
1.0,1.0,No,1483.0,650.0,Detroit,MI
1.0,1.0,No,1735.0,819.0,Austin,TX
2.0,3.0,No,1499.0,1110.0,Sarasota,FL
1.0,1.0,No,1399.0,790.0,Seattle,WA
1.0,3.0,No,1395.0,1400.0,Philadelphia,PA
1.0,1.0,No,1686.0,847.0,Dallas,TX
2.0,2.0,No,1149.0,994.0,Austin,TX
1.5,2.0,No,1000.0,815.0,Colorado Springs,CO
1.0,1.0,No,919.0,815.0,Hope Mills,NC
2.0,5.0,No,7400.0,1170.0,San Francisco,CA
1.0,1.0,No,1000.0,690.0,Austin,TX
1.0,1.0,No,895.0,447.0,Georgetown,TX
1.0,1.0,No,825.0,578.0,Omaha,NE
2.0,3.0,No,1650.0,1384.0,Gardendale,AL
1.0,4.0,No,3175.0,1500.0,Allston,MA
2.0,2.0,No,5995.0,1300.0,West Hollywood,CA
1.0,2.0,No,1150.0,950.0,Ferndale,MI
4.0,4.0,No,1795.0,3208.0,Norwich,OH
2.0,4.0,No,3400.0,2083.0,Denver,CO
1.5,1.0,No,2350.0,880.0,Miami,FL
1.5,2.0,No,1450.0,1150.0,Phoenix,AZ
1.0,1.0,No,2599.0,900.0,Los Angeles,CA
1.0,1.0,No,1510.0,660.0,Anaheim,CA
2.0,4.0,No,1500.0,1968.0,Ames,IA
1.0,1.0,No,845.0,476.0,Dallas,TX
1.0,0.0,No,1240.0,341.0,Tempe,AZ
1.0,1.0,No,1470.0,687.0,Saint Paul,MN
2.0,3.0,No,1349.0,1192.0,Houston,TX
2.0,3.0,No,1299.0,1224.0,Woodstock,GA
1.0,1.0,No,650.0,250.0,Baltimore,MD
1.0,1.0,No,766.0,450.0,Kansas City,MO
1.0,2.0,No,775.0,900.0,Kansas City,MO
1.0,1.0,No,575.0,615.0,Kansas City,KS
1.0,1.0,No,1275.0,502.0,Portland,OR
1.0,3.0,No,1236.0,615.0,San Antonio,TX
1.0,2.0,No,1240.0,750.0,Omaha,NE
1.0,1.0,No,1000.0,775.0,San Antonio,TX
1.0,1.0,No,850.0,650.0,Cincinnati,OH
1.0,1.0,No,831.0,707.0,Oklahoma City,OK
1.0,1.0,No,795.0,727.0,Buffalo,NY
1.0,1.0,No,700.0,800.0,Bloomington,IN
1.0,3.0,No,615.0,487.0,Springfield,MO
1.0,3.0,No,555.0,500.0,Springfield,MO
1.0,1.0,No,580.0,550.0,Springfield,MO
1.0,1.0,No,940.0,672.0,Reno,NV
1.0,1.0,No,535.0,650.0,Litchfield,MI
1.0,1.0,No,729.0,704.0,Evansville,IN
1.0,1.0,No,754.0,544.0,Lincoln,NE
1.0,1.0,No,850.0,837.0,Lincoln,NE
1.0,1.0,No,822.0,507.0,Lubbock,TX
1.0,1.0,No,810.0,956.0,Sioux Falls,SD
1.0,2.0,No,712.0,600.0,Urbana,IL
1.0,2.0,No,902.0,1072.0,Appleton,WI
1.0,1.0,No,999.0,668.0,West Lafayette,IN
2.0,3.0,No,2010.0,1000.0,West Lafayette,IN
1.0,2.0,No,870.0,900.0,Lafayette,IN
1.0,1.0,No,975.0,749.0,Elkhart,IN
2.0,2.0,No,1320.0,1099.0,Winchester,VA
1.0,4.0,No,1100.0,1400.0,Manhattan,KS
1.0,1.0,No,1073.0,784.0,Concord,NC
1.0,1.0,No,900.0,680.0,Las Vegas,NV
1.0,1.0,No,1202.0,757.0,Birmingham,AL
1.0,1.0,No,830.0,801.0,Broken Arrow,OK
1.0,3.0,No,1095.0,840.0,Madison,WI
4.0,8.0,No,8345.0,4900.0,Madison,WI
2.0,2.0,No,1865.0,979.0,Minneapolis,MN
1.0,0.0,No,1295.0,445.0,Portland,OR
1.0,2.0,No,805.0,422.0,Kansas City,MO
1.0,1.0,No,935.0,705.0,Fishers,IN
1.0,1.0,No,615.0,660.0,Memphis,TN
1.0,2.0,No,770.0,871.0,Oklahoma City,OK
1.0,2.0,No,1185.0,488.0,Salt Lake City,UT
2.0,2.0,No,1185.0,1200.0,Chattanooga,TN
1.0,1.0,No,499.0,250.0,Frankfort,KY
1.0,2.0,No,1300.0,833.0,Reno,NV
1.0,1.0,No,1775.0,715.0,Plymouth,MA
1.0,2.0,No,1755.0,470.0,Chicago,IL
2.0,2.0,No,1301.0,980.0,Plano,TX
1.0,1.0,No,1258.0,689.0,Baytown,TX
1.0,2.0,No,1089.0,611.0,Atlanta,GA
1.0,1.0,No,2000.0,701.0,San Ramon,CA
1.0,1.0,No,1735.0,685.0,Seattle,WA
2.0,2.0,No,1435.0,1057.0,Bothell,WA
1.0,1.0,No,1130.0,638.0,Midland,TX
1.0,1.0,No,2695.0,629.0,Boston,MA
1.0,1.0,No,1656.0,802.0,Denver,CO
1.0,1.0,No,819.0,500.0,Fort Worth,TX
1.0,1.0,No,1110.0,752.0,Phoenix,AZ
1.0,1.0,No,900.0,621.0,Phoenix,AZ
1.0,1.0,No,674.0,505.0,Houston,TX
2.0,4.0,No,1525.0,1980.0,Indianapolis,IN
2.0,3.0,No,1449.0,1364.0,Burleson,TX
1.0,1.0,No,879.0,800.0,Little Rock,AR
1.0,1.0,No,848.0,702.0,Houston,TX
1.0,1.0,No,1000.0,1017.0,Houston,TX
1.0,1.0,No,950.0,722.0,Sugar Land,TX
1.0,2.0,No,850.0,700.0,Fort Pierce,FL
1.0,1.0,No,695.0,675.0,Waterloo,IA
1.0,2.0,No,749.0,800.0,Oklahoma City,OK
1.0,1.0,No,995.0,550.0,Denver,CO
1.0,1.0,No,425.0,656.0,Johnson City,TN
1.0,1.0,No,947.0,560.0,Albany,NY
2.0,2.0,No,1500.0,1195.0,Brunswick,OH
1.0,1.0,No,850.0,672.0,Austin,TX
1.5,1.0,No,1750.0,800.0,Philadelphia,PA
1.0,1.0,No,1395.0,643.0,Long Beach,CA
1.5,2.0,No,1250.0,900.0,Bellingham,WA
1.0,1.0,No,1325.0,850.0,Milwaukee,WI
1.0,2.0,No,995.0,1000.0,Selah,WA
1.0,2.0,No,975.0,870.0,Mission,KS
1.0,1.0,No,525.0,550.0,Grand Forks,ND
2.0,1.0,No,2200.0,1428.0,Boise,ID
1.0,1.0,No,829.0,375.0,Phoenix,AZ
1.0,1.0,No,1840.0,709.0,Milford,CT
2.0,3.0,No,1775.0,1233.0,Irondale,AL
1.0,1.0,No,935.0,700.0,Saint Paul,MN
1.0,2.0,No,1399.0,416.0,Austin,TX
1.0,1.0,No,771.0,739.0,Sioux Falls,SD
1.0,3.0,No,1045.0,2048.0,Minot,ND
2.0,2.0,No,949.0,1295.0,Jacksonville,FL
1.0,3.0,No,1270.0,599.0,Austin,TX
1.0,1.0,No,995.0,700.0,Springfield,MO
1.0,2.0,No,1550.0,825.0,Austin,TX
1.0,2.0,No,3199.0,1050.0,Berkeley,CA
1.0,1.0,No,849.0,597.0,Georgetown,TX
1.0,2.0,No,1399.0,529.0,Austin,TX
1.0,2.0,No,1157.0,980.0,Austin,TX
1.0,1.0,No,1150.0,581.0,Austin,TX
1.0,1.0,No,899.0,620.0,Austin,TX
1.0,1.0,No,999.0,547.0,Austin,TX
1.0,1.0,No,755.0,566.0,Houston,TX
2.0,3.0,No,1150.0,1287.0,Cincinnati,OH
1.0,1.0,No,1170.0,587.0,San Antonio,TX
1.0,1.0,No,850.0,520.0,Austin,TX
1.0,1.0,No,955.0,484.0,Austin,TX
1.0,2.0,No,1949.0,955.0,Seattle,WA
1.0,3.0,No,950.0,884.0,Kansas City,MO
2.0,3.0,No,4195.0,2562.0,Livermore,CA
1.0,2.0,No,1349.0,325.0,Chicago,IL
1.0,2.0,No,1500.0,900.0,Tampa,FL
2.0,2.0,No,2900.0,1017.0,Kaneohe,HI
1.0,1.0,No,1195.0,550.0,Austin,TX
1.0,1.0,No,820.0,953.0,Mandan,ND
2.5,2.0,No,1000.0,1152.0,Lynchburg,VA
1.0,1.0,No,965.0,613.0,San Antonio,TX
3.5,3.0,No,2900.0,4408.0,Bella Vista,AR
2.0,2.0,No,919.0,1000.0,Traverse City,MI
1.0,2.0,No,2195.0,989.0,Westlake Village,CA
1.0,1.0,No,1460.0,600.0,Chicago,IL
1.0,1.0,No,1265.0,903.0,Austin,TX
2.5,5.0,No,2995.0,2751.0,Yakima,WA
1.0,1.0,No,1850.0,900.0,Sunnyvale,CA
2.0,2.0,No,799.0,1056.0,Gardner,IL
1.0,2.0,No,1700.0,800.0,Philadelphia,PA
1.0,5.0,No,1000.0,1500.0,Allendale,MI
3.0,4.0,No,1799.0,2106.0,Charlotte,NC
1.0,1.0,No,585.0,820.0,Green Bay,WI
1.0,1.0,No,590.0,748.0,Hot Springs,AR
2.0,2.0,No,1612.0,792.0,Saint Paul,MN
2.0,2.0,No,2760.0,1050.0,Los Angeles,CA
2.0,3.0,No,1449.0,1555.0,Ruskin,FL
1.0,1.0,No,700.0,300.0,Stockbridge,GA
2.0,3.0,No,1299.0,1400.0,Snellville,GA
1.0,1.0,No,1269.0,850.0,Gladstone,OR
1.0,1.0,No,1670.0,931.0,Danbury,CT
1.0,1.0,No,895.0,720.0,Omaha,NE
1.0,1.0,No,994.0,512.0,Baton Rouge,LA
1.0,1.0,No,2395.0,458.0,San Francisco,CA
1.0,1.0,No,625.0,250.0,Venice,FL
2.0,2.0,No,1465.0,1327.0,West Haven,UT
2.0,2.0,No,1359.0,1204.0,Antioch,TN
1.0,1.0,No,698.0,775.0,Hampton,VA
1.0,1.0,No,865.0,400.0,West Hartford,CT
1.0,1.0,No,925.0,485.0,Champaign,IL
2.0,2.0,No,739.0,774.0,Fayetteville,AR
1.0,1.0,No,575.0,250.0,Coatesville,PA
1.0,1.0,No,625.0,770.0,Bloomington,IL
1.0,1.0,No,600.0,250.0,Spring Hill,FL
1.0,2.0,No,1895.0,433.0,Washington,DC
2.0,2.0,No,910.0,1110.0,Fargo,ND
2.0,2.0,No,780.0,1000.0,West Lafayette,IN
1.0,2.0,No,920.0,750.0,West Lafayette,IN
1.0,2.0,No,670.0,1010.0,West Lafayette,IN
1.0,2.0,No,480.0,342.0,Lafayette,IN
2.0,3.0,No,1199.0,1450.0,Columbia,SC
3.0,3.0,No,1199.0,1530.0,Irmo,SC
1.0,2.0,No,935.0,502.0,Phoenix,AZ
1.0,1.0,No,560.0,420.0,Tucson,AZ
2.0,2.0,No,2700.0,1974.0,Danbury,CT
2.0,3.0,No,713.0,1196.0,Cheyenne,WY
1.0,1.0,No,1049.0,712.0,West Allis,WI
1.0,1.0,No,812.0,785.0,Indianapolis,IN
1.0,1.0,No,1290.0,728.0,Salt Lake City,UT
1.0,2.0,No,898.0,561.0,Chattanooga,TN
1.0,2.0,No,795.0,888.0,Fargo,ND
1.0,2.0,No,2075.0,678.0,Chicago,IL
1.0,1.0,No,911.0,300.0,Chicago,IL
1.0,1.0,No,1926.0,738.0,Arlington,VA
1.0,2.0,No,1540.0,414.0,Washington,DC
1.0,1.0,No,1089.0,730.0,Orlando,FL
1.0,1.0,No,1799.0,817.0,Weymouth,MA
1.0,1.0,No,1260.0,668.0,Federal Way,WA
1.0,1.0,No,1100.0,400.0,Arvada,CO
1.0,1.0,No,1565.0,760.0,Odessa,TX
1.0,1.0,No,1576.0,747.0,Dallas,TX
1.0,1.0,No,1225.0,569.0,Vancouver,WA
1.0,1.0,No,1390.0,733.0,Salt Lake City,UT
1.0,1.0,No,1295.0,690.0,Milwaukee,WI
1.0,2.0,No,945.0,796.0,Baltimore,MD
1.0,1.0,No,1085.0,754.0,Phoenix,AZ
1.0,1.0,No,920.0,764.0,Atlanta,GA
2.0,2.0,No,1501.0,1086.0,Liverpool,NY
1.0,1.0,No,877.0,759.0,Missouri City,TX
2.0,3.0,No,1399.0,1345.0,Mesquite,TX
2.0,3.0,No,1449.0,1767.0,Spring,TX
2.0,3.0,No,1325.0,1440.0,Houston,TX
1.0,1.0,No,959.0,800.0,Ann Arbor,MI
1.0,1.0,No,904.0,729.0,Sugar Land,TX
2.0,2.0,No,1825.0,1324.0,Oakland Township,MI
1.0,0.0,No,1400.0,255.0,Kirkland,WA
1.0,1.0,No,850.0,690.0,De Soto,KS
1.0,1.0,No,395.0,572.0,Red Oak,IA
1.0,1.0,No,850.0,566.0,Omaha,NE
1.5,2.0,No,1975.0,800.0,Valley Village,CA
3.0,3.0,No,9500.0,2330.0,Palo Alto,CA
2.0,2.0,No,2595.0,963.0,San Diego,CA
2.5,3.0,No,2575.0,1760.0,Phoenix,AZ
1.0,1.0,No,1796.0,634.0,Nashville,TN
1.0,1.0,No,1250.0,918.0,Chanhassen,MN
1.0,1.0,No,2000.0,604.0,Seattle,WA
2.5,4.0,No,6850.0,2650.0,Belmont,CA
1.0,3.0,No,850.0,936.0,Kokomo,IN
1.0,1.0,No,710.0,646.0,San Antonio,TX
1.0,3.0,No,1150.0,460.0,Milwaukee,WI
1.0,1.0,No,950.0,850.0,Fort Myers,FL
1.0,1.0,No,995.0,854.0,Elkhorn,NE
1.0,1.0,No,1400.0,600.0,Portland,OR
1.0,1.0,No,495.0,546.0,East Grand Forks,MN
2.0,3.0,No,1350.0,1690.0,Fort Smith,AR
1.0,2.0,No,1269.0,800.0,Phoenix,AZ
1.0,1.0,No,974.0,516.0,Austin,TX
1.0,1.0,No,1130.0,516.0,Austin,TX
1.0,1.0,No,859.0,533.0,Austin,TX
1.0,2.0,No,1040.0,400.0,Austin,TX
1.0,1.0,No,980.0,527.0,Austin,TX
1.0,1.0,No,888.0,495.0,Austin,TX
1.0,1.0,No,1084.0,526.0,Austin,TX
1.0,1.0,No,883.0,542.0,Austin,TX
1.0,1.0,No,1461.0,740.0,Austin,TX
1.0,1.0,No,993.0,648.0,Austin,TX
1.0,1.0,No,1135.0,672.0,Austin,TX
1.0,1.0,No,1415.0,668.0,Austin,TX
1.0,1.0,No,1293.0,651.0,Austin,TX
3.0,4.0,No,1775.0,1804.0,Mason,OH
1.0,1.0,No,2255.0,1073.0,Dallas,TX
1.0,1.0,No,1230.0,592.0,San Antonio,TX
1.0,1.0,No,1686.0,612.0,Austin,TX
1.0,1.0,No,1030.0,527.0,Austin,TX
1.0,1.0,No,1010.0,659.0,Georgetown,TX
1.0,1.0,No,1260.0,597.0,Austin,TX
1.0,1.0,No,2420.0,688.0,Los Angeles,CA
1.0,1.0,No,1175.0,700.0,Phoenix,AZ
1.0,2.0,No,850.0,513.0,Austin,TX
1.0,1.0,No,1665.0,678.0,Dallas,TX
2.0,2.0,No,1149.0,868.0,Round Rock,TX
2.0,2.0,No,915.0,1200.0,Hattiesburg,MS
1.0,1.0,No,1595.0,620.0,Philadelphia,PA
2.0,2.0,No,2025.0,1200.0,Philadelphia,PA
2.0,2.0,No,2460.0,1400.0,Encino,CA
1.0,2.0,No,1233.0,535.0,Austin,TX
1.0,1.0,No,2200.0,691.0,San Pablo,CA
2.0,2.0,No,1950.0,984.0,Bothell,WA
1.5,3.0,No,1875.0,1152.0,Fort Collins,CO
1.0,0.0,No,1654.0,393.0,Washington,DC
2.0,2.0,No,770.0,1074.0,De Pere,WI
1.0,1.0,No,1570.0,700.0,Minneapolis,MN
1.0,1.0,No,942.0,225.0,Chicago,IL
1.0,2.0,No,1255.0,1050.0,Saint Louis,MO
2.0,3.0,No,1549.0,1762.0,Humble,TX
1.0,1.0,No,1399.0,685.0,Everett,WA
2.0,2.0,No,1438.0,932.0,Bothell,WA
2.0,4.0,No,1818.0,1449.0,Lynnwood,WA
2.0,2.0,No,4895.0,915.0,San Francisco,CA
1.0,2.0,No,1015.0,713.0,North Kansas City,MO
1.0,1.0,No,1190.0,759.0,Apopka,FL
1.0,1.0,No,900.0,250.0,Orlando,FL
1.0,1.0,No,815.0,727.0,Tallahassee,FL
1.0,2.0,No,1120.0,515.0,Bloomington,IN
1.0,1.0,No,850.0,550.0,Bloomington,IN
1.0,1.0,No,650.0,250.0,Salem,OR
1.0,2.0,No,795.0,958.0,Saint Cloud,MN
2.0,2.0,No,1270.0,1050.0,Cedar Falls,IA
1.0,1.0,No,930.0,728.0,Janesville,WI
1.0,1.0,No,1375.0,530.0,Flagstaff,AZ
1.0,2.0,No,1670.0,350.0,Ann Arbor,MI
1.0,1.0,No,865.0,250.0,Naples,FL
1.0,2.0,No,985.0,1080.0,Lincoln,NE
2.0,2.0,No,750.0,880.0,Lafayette,IN
1.0,0.0,No,725.0,308.0,West Lafayette,IN
1.0,1.0,No,1049.0,990.0,Lafayette,IN
1.0,1.0,No,635.0,550.0,West Lafayette,IN
1.0,2.0,No,630.0,800.0,Saint Joseph,MO
1.0,1.0,No,984.0,752.0,Hammond,LA
1.0,1.0,No,525.0,640.0,Beaver Dam,WI
2.0,3.0,No,817.0,1473.0,Fond Du Lac,WI
2.0,4.0,No,1250.0,1363.0,Manhattan,KS
2.0,3.0,No,1349.0,2328.0,Camby,IN
2.0,3.0,No,1249.0,1380.0,Noblesville,IN
1.0,1.0,No,1055.0,790.0,Colorado Springs,CO
1.0,1.0,No,775.0,608.0,Milwaukee,WI
1.0,1.0,No,1520.0,747.0,Saint Louis Park,MN
1.0,3.0,No,1337.0,1020.0,Forest Lake,MN
1.0,1.0,No,1200.0,670.0,Denver,CO
1.0,1.0,No,930.0,688.0,Las Vegas,NV
1.0,1.0,No,940.0,544.0,Eagle River,AK
1.0,1.0,No,790.0,611.0,Anchorage,AK
1.0,1.0,No,1406.0,704.0,Broomfield,CO
1.0,1.0,No,1030.0,780.0,Saint Cloud,MN
1.0,1.0,No,959.0,561.0,Dallas,TX
1.0,1.0,No,1033.0,651.0,Dallas,TX
1.0,1.0,No,850.0,420.0,Dallas,TX
1.0,1.0,No,1685.0,940.0,Alexandria,VA
1.0,1.0,No,1099.0,336.0,Tampa,FL
1.0,2.0,No,1630.0,506.0,Nashville,TN
1.0,1.0,No,655.0,661.0,Saint Louis,MO
1.0,1.0,No,1273.0,788.0,Houston,TX
1.0,1.0,No,928.0,722.0,North Richland Hills,TX
1.0,1.0,No,750.0,690.0,Youngsville,NC
1.0,1.0,No,1076.0,700.0,Durham,NC
1.0,1.0,No,3952.0,680.0,Boston,MA
2.0,4.0,No,1749.0,2673.0,Richmond,TX
2.0,3.0,No,1299.0,1604.0,Charlotte,NC
2.0,3.0,No,1549.0,1806.0,Crosby,TX
2.0,3.0,No,1399.0,1520.0,Houston,TX
1.0,2.0,No,750.0,800.0,Urbandale,IA
1.0,1.0,No,1225.0,776.0,San Antonio,TX
1.0,1.0,No,1324.0,686.0,Chicago,IL
1.0,1.0,No,805.0,686.0,Houston,TX
1.0,1.0,No,1019.0,777.0,Houston,TX
1.0,1.0,No,919.0,635.0,Houston,TX
1.0,1.0,No,800.0,832.0,Johnson City,TN
2.5,2.0,No,6000.0,1270.0,Palo Alto,CA
1.0,1.0,No,1895.0,550.0,Redondo Beach,CA
2.0,2.0,No,2025.0,960.0,Elizabeth,NJ
1.0,1.0,No,2199.0,825.0,Valley Village,CA
1.0,1.0,No,995.0,632.0,Richmond,VA
1.0,1.0,No,1495.0,586.0,Seattle,WA
1.0,1.0,No,1300.0,500.0,Ashland,OR
1.0,1.0,No,840.0,465.0,Cincinnati,OH
1.0,1.0,No,1185.0,650.0,Houston,TX
1.0,2.0,No,2800.0,648.0,Sunnyvale,CA
2.0,3.0,No,1795.0,1895.0,Rowlett,TX
4.5,3.0,No,3950.0,2280.0,Washington,DC
1.0,1.0,No,969.0,668.0,Denton,TX
1.0,1.0,No,835.0,650.0,Murray,UT
1.0,1.0,No,985.0,692.0,Austin,TX
2.0,2.0,No,1500.0,1144.0,Dallas,TX
1.0,1.0,No,770.0,540.0,Yakima,WA
1.0,2.0,No,1700.0,600.0,Honolulu,HI
1.0,1.0,No,1650.0,915.0,South Burlington,VT
1.0,1.0,No,815.0,800.0,Savannah,GA
2.5,2.0,No,1075.0,1400.0,Rogers,AR
1.0,1.0,No,1275.0,536.0,Seattle,WA
1.0,1.0,No,2600.0,750.0,Huntington Beach,CA
1.0,1.0,No,795.0,700.0,Omaha,NE
2.0,2.0,No,925.0,1063.0,Minot,ND
1.0,1.0,No,845.0,800.0,Omaha,NE
2.0,2.0,No,1745.0,1246.0,Escondido,CA
1.0,2.0,No,1695.0,850.0,Paoli,PA
1.0,1.0,No,835.0,776.0,Minot,ND
2.5,3.0,No,1645.0,1562.0,Bismarck,ND
1.0,1.0,No,1075.0,700.0,Austin,TX
1.0,1.0,No,1750.0,588.0,Austin,TX
1.0,1.0,No,830.0,520.0,Austin,TX
1.0,2.0,No,989.0,441.0,Round Rock,TX
1.0,1.0,No,1020.0,570.0,Austin,TX
1.0,1.0,No,1465.0,846.0,Austin,TX
1.0,2.0,No,1299.0,611.0,Austin,TX
1.0,1.0,No,1030.0,657.0,Austin,TX
1.0,1.0,No,1328.0,572.0,Austin,TX
1.0,1.0,No,850.0,518.0,Austin,TX
1.0,1.0,No,1455.0,640.0,Austin,TX
1.0,1.0,No,2145.0,804.0,Dallas,TX
1.0,1.0,No,1395.0,672.0,Dallas,TX
1.0,1.0,No,1000.0,705.0,Austin,TX
1.0,1.0,No,1421.0,780.0,Austin,TX
1.0,1.0,No,820.0,563.0,Austin,TX
1.0,1.0,No,1149.0,723.0,Tulsa,OK
1.0,1.0,No,645.0,600.0,Glendale,AZ
1.0,1.0,No,560.0,670.0,Tulsa,OK
2.0,2.0,No,2390.0,1325.0,Kansas City,MO
2.0,2.0,No,875.0,1092.0,Minot,ND
1.0,1.0,No,1220.0,675.0,San Antonio,TX
1.0,2.0,No,870.0,422.0,Austin,TX
1.0,1.0,No,1050.0,396.0,Austin,TX
1.0,1.0,No,975.0,649.0,Dallas,TX
2.5,4.0,No,1695.0,1738.0,Monroe,OH
2.0,3.0,No,1730.0,1685.0,Arlington,TX
2.0,3.0,No,950.0,1100.0,Jacksonville,AL
1.0,2.0,No,1145.0,912.0,Omaha,NE
2.0,3.0,No,2895.0,1246.0,Dublin,CA
2.0,2.0,No,850.0,850.0,Oxford,AL
2.0,3.0,No,1495.0,1718.0,Louisville,KY
3.5,4.0,No,2950.0,4075.0,Lenexa,KS
1.0,2.0,No,909.0,894.0,Kansas City,MO
1.0,3.0,No,2400.0,1500.0,Seattle,WA
2.0,3.0,No,3975.0,1881.0,Fremont,CA
2.0,4.0,No,4000.0,1932.0,Los Angeles,CA
2.5,2.0,No,1450.0,1365.0,Longwood,FL
1.5,3.0,No,975.0,1534.0,Midwest City,OK
1.0,1.0,No,1796.0,452.0,Washington,DC
1.0,2.0,No,1216.0,1023.0,Shorewood,WI
1.0,4.0,No,2075.0,885.0,Chicago,IL
1.0,1.0,No,676.0,709.0,Dubuque,IA
1.0,1.0,No,1050.0,748.0,Columbus,OH
2.0,3.0,No,1299.0,1165.0,Davidson,NC
2.0,3.0,No,1425.0,1704.0,Monroe,NC
1.0,1.0,No,759.0,622.0,Baytown,TX
1.0,1.0,No,450.0,579.0,Houston,TX
1.0,2.0,No,1350.0,486.0,Chula Vista,CA
1.0,1.0,No,855.0,780.0,Atlanta,GA
2.0,3.0,No,1299.0,1540.0,Indianapolis,IN
1.0,1.0,No,925.0,620.0,Kansas City,MO
1.0,1.0,No,855.0,662.0,San Antonio,TX
1.0,1.0,No,850.0,935.0,Council Bluffs,IA
1.0,1.0,No,1010.0,774.0,Omaha,NE
2.0,2.0,No,1500.0,1400.0,Meriden,CT
2.0,3.0,No,1299.0,1950.0,Columbia,SC
1.0,2.0,No,1514.0,945.0,Oviedo,FL
1.0,1.0,No,840.0,775.0,Buffalo,NY
1.0,1.0,No,891.0,812.0,Johnston,IA
1.0,3.0,No,1050.0,760.0,Champaign,IL
1.0,1.0,No,710.0,625.0,Bloomington,IN
1.0,3.0,No,565.0,510.0,Springfield,MO
1.0,1.0,No,1475.0,470.0,Manchester,NH
1.0,4.0,No,1135.0,523.0,Nashua,NH
2.0,3.0,No,1360.0,950.0,Anchorage,AK
3.0,3.0,No,1665.0,1395.0,Greenville,NC
1.0,2.0,No,900.0,475.0,Cedar Falls,IA
2.0,3.0,No,1549.0,2020.0,Spring Hill,FL
1.0,1.0,No,680.0,622.0,Toledo,OH
1.0,2.0,No,325.0,325.0,Toledo,OH
1.0,2.0,No,850.0,880.0,Ortonville,MI
2.0,2.0,No,845.0,1059.0,Fond Du Lac,WI
1.0,1.0,No,950.0,700.0,Philadelphia,PA
4.0,4.0,No,1800.0,1219.0,Raleigh,NC
1.0,1.0,No,700.0,600.0,Marshall,MI
1.0,1.0,No,2445.0,756.0,Brea,CA
1.0,2.0,No,1335.0,1060.0,Madison,WI
